date,reviews,voted_up
2017-02-18 13:34,if you wane have fun with friends this is some game you would love to play with friends,TRUE
2017-02-18 12:15,"These are honestly the best graphics i've ever seen in a free to play game!
There are some in game microtransactions that will give you an advantage, however most of those items are still obtainable by grinding.
Very fun gameplay aswell!",TRUE
2017-02-18 12:00,The game is grindy the ranged weapons are incredibly worse than melee unless they create some AOE attack the game is repetative and boring the customization is mostly locked behind a paywall which is fine but annoying and the crafting is really a pisstake unless you spend real money. Buuuut it's 'free' so i dunno,FALSE
2017-02-18 11:31,"well, would you look at that!? My whole f****** day just dissapeared...",TRUE
2017-02-18 11:14,good,TRUE
2017-02-18 9:35,It's basically a drug for the mind. It may kill you but you will be to numb to feel the pain.,TRUE
2017-02-18 7:28,10/10 fun game,TRUE
2017-02-18 6:34,"Played it a bit, it's fine",TRUE
2017-02-18 5:50,"this is a good game, it is a mixture of stealth and shooter... and the best part is im a ninja allowing me to play free",TRUE
2017-02-18 5:40,"good, just good.",TRUE
2017-02-18 5:24,Awesome.,TRUE
2017-02-18 2:44,"Amazing Game! With more than 500 hours and counting I am fit to say the game has amazing gameplay mechanics with all kinds of weapons, powers and characters to play with. There is intense fast paced action! The grind is hard at first but as you rank up its just a fun killing session. Quests are great although most quests are mission joined together. There is, however, no endgame to satisfy you. Its a fun game you can play each day and have fun with the great community!",TRUE
2017-02-18 2:21,"+Its a sci-fi 3rd person shooter, has good RPG elements
+HUGE content, so many things to explore and collect
+Developers add new content everytime, they are the best devs ive seen in a game with their devstream every week.
+nevermind the grind it doesnt force you to grind and collect it all
+im on 1.5k hours, i already semi quit 2x already, and im going back again because of the new content
+i definately reccommend this game to everyone if you love sci-fi 3rd person shooter",TRUE
2017-02-18 1:38,I've only had this game downloaded for a few weeks and I love it it's hard to get bored and there always adding something new they've just added a warframe and are working on another right now so there will just about always be new content. I would recommend it to anyone.,TRUE
2017-02-18 0:57,gg,TRUE
2017-02-18 0:34,Warframe rocks plain and Simple i play in big picture mode and it gives the gamer using an xbox controller more control in big picture you wont need keyboard to log in and out you can even bring up the key pad to enter your login info i really enjoying this game and its F2p. XD,TRUE
2017-02-18 0:25,wish this game was in mac.Make warframe for mac,FALSE
2017-02-17 22:43,Amazing Game Just stay patient !! Raise some alarms and fight dozens of enemies.,TRUE
2017-02-17 22:24,jizz in my pants,TRUE
2017-02-17 20:11,Rules and Guidelines.,TRUE
2017-02-17 19:35,"I recommend Warframe.
It takes a lot of time to achieve something, but it is often rewarding.
Play with your friends and start a clan, compete and go on missions and bosses together.
What I like about this game: mod and crafting system, customization, unique spells and characters, community and constant updates and hotfixes.
Devs are after all these years still bringing up new ideas for the game, caring about the game and listening to its community.
Great game and I hope it will be even better in future.",TRUE
2017-02-17 18:30,Nice Game,TRUE
2017-02-17 17:55,"The Mars Junction includes 25X scanners, yet I didn't recieve them. I this a glitch, because in order to go to the Phobos junction I need to scan items in Mars; the only other way to get scanners is to buy them for 500 PLATINUM, which is a lot for most. It would be appreciative if I could recieve help in this.",TRUE
2017-02-17 17:55,love it,TRUE
2017-02-17 17:19,"Played the same mission over and over again, and have not yet got the piece i'm looking for, the grind needs to be toned down a bit plz. kthxbai",FALSE
2017-02-17 16:25,"Horrible Menus and confusing main hub.
The UI for crafting and upgrading is horrible and i have to find half of the stuff i need to know about upgrades and co online cause the game tells you basicly nothing.

collision with the geometry is bad for a game that allows this kind of movement and the melee combat is bland at best.",FALSE
2017-02-17 15:30,10/10 i love this game 10000000%,TRUE
2017-02-17 15:09,GWGWGQG,TRUE
2017-02-17 14:47,Es pretty good.,TRUE
2017-02-17 14:42,"Only giving my positive review because of the other people that have put in hundreds of hours and left negatives ones. If the game entertained you and distracted you for that many hours, it did its job. Don't be a twat and complain it's a grind-fest and leave a bad review because you spent 500+ hours and didn't accopmlish everything.",TRUE
2017-02-17 14:04,Pretty fun game,TRUE
2017-02-17 12:45,BEST GAME EVER!!!!!!!!!!!!!!!!!!!!!!!!!,TRUE
2017-02-17 11:39,Like,TRUE
2017-02-17 10:07,warframe is a good game if you figger out how to take advanteg of the feature it can seam hard and pay to win at times but aslong as you push threw and use the online co op it will be fine,TRUE
2017-02-17 9:54,SUPER POWERED SPACE NINJA WITH GUNS!!! pretty graphics and free,TRUE
2017-02-17 8:39,"This is a great game overall. The only reason i dont play constantly is because i have some life and have to go to school. Itherwise, id basically play this constantly.",TRUE
2017-02-17 8:10,"Have character with spike instead head
10/10",TRUE
2017-02-17 6:35,"great game
and farming simulator",TRUE
2017-02-17 4:15,"Amazing game, but the only negative point is that everything depends on platinum.",TRUE
2017-02-17 2:58,"Played the Beta back in the day and thaught 'mehhh'.
Now: heck yes! many frames to choose from and you can actually customise to what you want! :D",TRUE
2017-02-17 1:20,"I will start with this: If you don't have this game, get it. With the exception of maybe Dota 2, its without a doubt the best F2P game on Steam. You're missing out.

Nearly 1.5k hours in (some of it was logged before it was added to Steam) and I feel like its finally time to write a review.

I've been with DE/Warframe since the very, very early beta, and god damn they have come far. I am so proud of them as a developer, actively listening to the community and constantly updating the game with new features and eye candy to spend your hard (bought) platinum on. Of course, its not all sunshine and kubrows. There have been a few 'questionable' choices made to the game, but with community feedback (totally not screaming and cursing on the forums) and hard work, 99% of the nonsense has been fixed. The game it has become is barely recognizable from when I first started playing, and thats a good thing. 

The business model is absolutely fair, you don't have to buy a single thing at all (apart from Tennogen fan created skins, which are purely cosmetic). You can instantly unlock in-game items and cosmetics with 'Platinum' which is bought with real (Steam) money, but you can also obtain that in game for free, albeit more slowly. There is a daily chance to get a 20%, 50% and 75% discount though, which is quite frankly amazing. Some people will argue and say that the farming is ridiculous, but it really isn't. Once you have max level gear, which takes about 2 hours give or take, you can do almost anything, farm anywhere and get as many resources as you need. My only qualm would be the things you can only get from time-limited alerts (Nitain Extracts, Vauban, etc.) but if you play, they will appear more often than you think.

At the end of the day, I don't regret a single dollar or hour I have spent on this game.  I actually wish I had've spent more at the start to get Excalibur Prime, who was only available for beta players that pledged a certain amount, kinda like a Kickstarter. I can see myself playing this for many, many more years and I can't wait to see what DE have planned in the future.

Registered loser, signing off.

(P.S: If you're one of those absolute knob goblins that has over 300 hours on this game and then gives it a bad review, just delete Steam and re-evaluate your life. If its taken you that long to realize you don't enjoy it because ""the grinding is too hard"" or ""prime access is stupid"", you might want to go and get your head checked.)",TRUE
2017-02-16 22:29,it is awesome,TRUE
2017-02-16 17:56,Its da bomb,TRUE
2017-02-16 17:48,:3,TRUE
2017-02-16 17:35,Cool game idea and gameplay nothing to do other than run and kill bots,FALSE
2017-02-16 17:34,"""ok game"" - IGN",TRUE
2017-02-16 17:33,"   I don't usually take the time to write a review for games. Even ones that I love. But no game has been quite as incredible as this one. While free they take the time to explore so many different elements. And now in the last couple years with cinematic quests, those have been epic. When I first played the second dream I cried both the music and dialogue led to a perfect moment and they did it again with the war within. Yeah at its core this game is a grind, but its one that I have yet to be bored with. I highly recommend this game to anyone who not only enjoys shooters and action games but also to anyone who enjoys looking like a badass and cares about the lore of the universe they play in.",TRUE
2017-02-16 16:29,"I have put in almost 1000 hours at the time of writing this, and I have read other's reviews on DE's game.  I have seen people complain about it being pay to win, that it is grindy, and there is not much variation in gameplay.  This game is not perfect, and if you're looking for a perfect game, go screw yourself. You will literally NEVER find a perfect game.  This game very much does have its flaws, but despite those flaws I still really enjoy playing this game.  It is not a pay to win. You can get everything in game if you are willing to put in the work, but this does mean you will have to grind.  Each weapon and Warframe has its own feel and playstyle, so people that complain about it lacking variety are just using the surface mechanics of the game.  There is PvP for those of you that enjoy it, it isn't perfect, and I prefer the PvE, but that's just me. But if you play this game and focus on the mechanics of play, you are missing a large portion of the game. There isn't much in terms of story, and for most people that is fine, but the lore runs deep, and the story, for what little there is, is spread amongst several important NPC's as well as the Tenno. This is a great example of throw some vauge stuff against the wall and let the player's minds fill in the blanks working.  But even that is not what keeps me coming back day after day.  I have made friends playing this game, and the community will welcome anyone who needs help with open arms.  There are a few people that ""forget"" that they communicate with other people, but every game does. When you first find that person that you just click with in play, and then you get into a clan and all of a sudden you have people that care if you are having fun and what your in game goals are.  The majority of the people I have met playing this game still don't know anything about my life, but they are there if I come in and play more aggressivly. And they will know that something is wrong. Yes the gameplay is fun, I mean YOU ARE A FREAKING SPACE NINJA, and there are a variety of weapons and frames, but you won't come back to that after nearly 1000 hours if you can't enjoy the people and the world.",TRUE
2017-02-16 16:28,Pretty good.,TRUE
2017-02-16 15:56,"Yesterday, I downloaded this game. Had no time to to play it, so I started today. The game was soooo addictive to me that I played for 8 hours straight with no pauses. The reasons it's so addictive are that it's cool story in the beginning. graphics are great and on my shitty PC  it woks just perfect. Things that I specially love in this game is that you can customize everything. Weapons, armor, ammo... I'm not sure, but I think I even saw a customized ship. But don't trust me on this one.  You can also make your own weapons if you find, or buy blueprint for it. It's great too that they made all sorts of acrobatics in combat, so you can always overpower weaker enemies, or slip away when you're in deep shit There's sooo many good things I could say about this game, but I would write for a day. It's time fr some bad stuff. The things I do not like in this game are, that currency in game has very little effect. Most effect has real money and some ""platinum"" money, and most of the weapons and armors are payed with platinum, soooo.... 
But, there's at least ability to make weapons, so it's good. I would rate this game 9.9 / 10 !",TRUE
2017-02-16 15:52,cool memes,TRUE
2017-02-16 15:26,omg this is good i need more more itme more of it PLZ PLZ!,TRUE
2017-02-16 14:37,Is very good multiplayer game.,TRUE
2017-02-16 12:00,"The graphics for this FREE TO PLAY game are awesome, I really enjoyed the first 20 hours, just jumping around and killing everyone. The multiplayer if really good, but playing against each other is bad. Anyway it starts to get boring and nothing is left to do (only find some really rare stuff). It is just bad in my opinion.

Nah.",FALSE
2017-02-16 10:54,"Awesome game, takes a while to learn how everthing works, but it makes a nice change from the types of games I usually play.",TRUE
2017-02-16 9:46,Nice game,TRUE
2017-02-16 8:59,it used to be a cool game,FALSE
2017-02-16 7:21,"This game, is a very fun, easy to run game. For such an easy to run game, it is very pretty, and very detailed. The game is like a destiny for people without money, and features an amazing storyline. Customization and the shop is easy work with, and can be third person or first person depending on the situation. Overall, it's a fun game, and I would give a 9.2/10",TRUE
2017-02-16 7:10,"Fun but after u done all ur quest u got nothing to do besides collecting all frame and weapons  
its turn into fashionframe prety solid gameplay",TRUE
2017-02-16 4:43,"this game is sucks. so many lags, bugs, connection problems anytime while mission, unnecessary loading, failed update content and cache and many more.",FALSE
2017-02-16 2:52,"1. Best game to play with your friends
2. Best game to play if you dont have friends
3. Best game to make new friends",TRUE
2017-02-16 2:29,it's good.,TRUE
2017-02-16 0:21,"I played warframe for hundred of hours initially, but I played it even more after the Second Dream update which what made me get even more addicted.

I have spent good 60+ dollars on Platinum, not because I needed it but because I wanted to show my support for the Devs for giving me the best F2P Experince I have ever had both gameplay wise and investing wise.

Come on, Play this game and remember, Ninjas play free :)

P.S I no longer play warframe, will return to it someday and play even more hours, thats for sure :)",TRUE
2017-02-15 22:30,Good Game,TRUE
2017-02-15 22:28,10/10 Would still be a beginner at 50 hours in the game again.,TRUE
2017-02-15 21:55,"This game is ruthlessly hard for new players, and becomes quite tiresome at endgame. Really, you play because you look fantastic.

Highly recommended.",TRUE
2017-02-15 18:37,wp,TRUE
2017-02-15 18:03,sza,FALSE
2017-02-15 16:56,Amazing third person shooter. Massive variety of charecters and weapons. You can craft weapons and warframes instead of buying them with money.,TRUE
2017-02-15 15:23,"Warframe is one of those games where you'll play obsessively for the first few months, occasionally for the next few, then take a break.... but you can never quite flat out quit. In just a few months there's usually so much that's changed/added that you're essentially relearning portions of the game.

In a nutshell, this game might be a [i]tad[/i] addictive .",TRUE
2017-02-15 13:32,"Warframe is a gem when it comes to style. Walk around in style, shoot weapons with style, slice/smash/electrify/greet enemies with style, and style yourself with style.

The game's art is one of the most unique and otherworldly, yet you can familiarly acquaint yourself with it, and comfortably find your place in it.

",TRUE
2017-02-15 11:40,its ok,TRUE
2017-02-15 11:27,good game,TRUE
2017-02-15 8:54,Great game :),TRUE
2017-02-15 8:26,"A game with good grapich,story,multiplayer. I like that. The grapich is amazing. And its F2P so i only can recommend it 10/10",TRUE
2017-02-15 8:10,"Short Version: Warframe is a good Third-person Free to play with great combat and decent variety, fair business model but can suffer from grind and repetitive gameplay. Still worth your time and you’ll get some fun experiences and moments out of it. 

Long version: I don’t like usually playing online but this game intrigued me enough from some videos and looked cool plus I can play solo. I will say the learning curve and experience was quite the challenge. A LOT of game mechanics and other items were not explained or mentioned in the tutorial like Mod Fusion and it took wiki searches and youtube videos to figure out aspects of the game. Also after the tutorial was done I didn’t know quite what to do or if this was just a system of open gaming that I’m not used to.

The combat is fantastic. Weapons have different feels to them, and different characteristics. You can combo different movement and melee strikes to perform multiple and different attacks which especially with a stance can be a great pleasure to watch and experience (Nothing like smashing everything with a mace or spinning around slicing up foes with dual swords).

Also for a good portion of the missions while the objectives are simple you can decide if you want to go stealth or with guns blazing or a combination of the two. Most mission objectives involve you killing enemies and performing variations of tasks such as taking a component to specific locations, protecting points on the map or eliminating targets. You can decide how you want to approach a mission depending on your warframe choice. 

There is also a flight mode called Archwing which is neat but is not as polished as the rest of game and doesn’t get updated very often. The missions and alerts are far in between and would like to see this updated and expanded as it shows promise.

The games sense of progression is decent as you can accomplish a fair amount if you sink in the time with getting new upgrades to customize your warframes, weapons and companion units. There are also quests and some lore options they added to help you explore the universe that reward exploration. 

Almost everything in the game you can get for free if you put in the time. Warframes, weapons, companions, mods everything. The only thing that you’ll need to pay for are cosmetics, or community made content. It can take a LONG time to get a warframe depending on the one you want so be sure to look up where you need to get parts for it via the wiki. Otherwise if you really want it now you can just buy it outright. 

My griefs about the game is that it can be bit repetitive with certain quests and missions asking you to perform similar to the same tasks over and over again. This can be frustrating if the task is a long one and you’re doing it solo. You can get far  on solo but there are some modes and quests that are better with a team. Often you’ll have dome something 3 times to get the reward or the option to build the reward wether it be a weapon, a component or a quest item. I feel like the Titania Quest was the best compromise on this and while it had repetitive tasks I always got the sense of progression instead of being stopped doing the same mission over and over to get a part or a blueprint. 

I’ve recently slowed down my play and actually taking a break from it. Which after the amount of hours and a 1 year for a free to play game is actually really solid. The developers are always updating and applying fixes so I easily see myself coming back for the new content. They have greatly improved the new player experience so the issues I mentioned earlier have been made easier for players to understand and more obvious.  

I would say if the game looks cool to you and fun, it is and it is worth your time. Even if after first quest or couple of planets is all you play the environments and levels are fantastic (Uranus I think has the best in terms of level eye candy and reminds me of  Bioshock). They’ve added a LOT more content to the game since I started so as this continues this game has a greater and greater value especially for the price of a free online account. 
",TRUE
2017-02-15 3:43,i like Warfame i like it alot but... one thing that might be hard to do in Warframe thers not much players ther so its quite hard for some people but i still like the game so i recomend this,TRUE
2017-02-15 2:16,Gets boring after complete uninstallation.,TRUE
2017-02-15 1:48,You know. It's okay. For a free to play it's pretty good. But if you want to get anywhere in this game this side of 2017 be prepared to spend real money.,TRUE
2017-02-14 22:19,this game is good it is so deeply made and fun to play. play it or be a loser who lives in a box on the street,TRUE
2017-02-14 20:36,A great fast paced free to play game,TRUE
2017-02-14 20:04,‌,TRUE
2017-02-14 19:27,One of the bst free to play realy dis game provides so much as a free to play so much content awesome graphics cool combat Nd mechanics so just try it it's worth a try #ty devs,TRUE
2017-02-14 18:40,"It's pretty good.

-----------------------
On a serious note, this is one of the best free to play games I have ever played. You can aquire everything in the game (including Platinum) without spending any real money at all. The platinum you purchase with real money can get your access to certain items in a shorter amount of time, but by no means is it necessary.

My only suggestion for the game is a little more information from the game itself about the various currencies, mods, junctions, relics, mission types, etc. New players are often very lost as to what to do, or where to go or even how to do it. I also feel like the Raptor boss on Europa is too difficult for players when they first meet it. They have no easy access to plastids, and often are only Mastery Rank 4-6. It is a huge steep curve in difficulty, that only rockets back down to the same consistency the player is used to as you progress onto Saturn and beyond.

Otherwise give this game a try, play solo or in public matchmaking. Even better if you have some friends to play with.

Good luck, Tenno!",TRUE
2017-02-14 18:33,"Warframe is an amazing game and it is very fun to play with friends and mess around with the amazing movement system, which is by far my favortie part of this game (makes me feel like a frikin epic space ninja dude). Almost everything about this game is perfect, but there are some major things holding it back I feel. When just beginning it is very fun, but as you get to higher levels you have to grind so damn much for anything, it is ridiculous. It will take you about 3 days to craft a warframe, even when you start every part right after the other part finishes. And if you want to not play free 2 play, it is expensive. Platinum costs so much when not on sale, making it very expensive to buy more than one thing. I love warframe, but, like many others, I hate the grind. The End! XD",TRUE
2017-02-14 15:40,"Every time I swear I'm leaving, you pull me back in.",TRUE
2017-02-14 13:06,"tenno
my son
u finally completed all the story quests
its time for you to decide
will you choose getting everything in the game
or just run atterax with memeing strike `n` stuff and shrekt everyone
you guessed it huh

[url=https://www.youtube.com/watch?v=Jk_1puMzJXk] 26 million registered losers[/url]/10

>50000 mutagen contributed to hema(rrdoides)/500000
>the derelict cataclysm is still spreading

also
its no pay2wan
for sure",FALSE
2017-02-14 12:00,Great gameplay although it's bit hard to follow,TRUE
2017-02-14 11:26,One of the cleanest and most enjoyable FTP games out. Burried a lot of time here with no regrets.,TRUE
2017-02-14 11:18,what's not to love!?,TRUE
2017-02-14 9:54,"gud game. too much grind. 
toooo big updates and shit. not my cup of tea. 
",FALSE
2017-02-14 6:25,Nice action game bruh,TRUE
2017-02-14 6:19,"[h1]Warframe[/h1]
Good old warframe. I think that warframe is a great game for a couple of reasons:
[list]
[*]You can get every single item in the game (except a couple of cosmetic helmets)
[*]Great graphics
[*]Parkour
[*][b]A lot[/b] of customisation
[/list]
I could go on and on about the negatives like the grind (which is very real), but all in all, I think it's a great game to play with your friends or while listening to (for example) a podcast.",TRUE
2017-02-14 0:17,"Отличная игра! Кооператив 10/10|паркур 10/10. А главная особенность то что она Бесплатная.Расскажу историю:""недавно я искал что-то новое поиграть и вдруг наткнулся на такую игру под названием ""Warframe"" я подумал что какая то фигня но мои предположения окозались неверными. когда я ее включил я ничего не понимал, а потом научился играть по началу я играл с ботами тоесть миссий соло ну или с другом, потом я обнаружил в этой игре ПВП, я очень обажаю ПВП и 3 игры подряд я выигрывал. вначале истребление потом командный бой и это всё продолжалось вообщем за 3 дня я наиграл 15 часов! Рекомендую сыграть интересная игра:)",TRUE
2017-02-14 0:15,:),TRUE
2017-02-13 21:04,Good game to play for a while..,TRUE
2017-02-13 19:59,"Good game. But pls dont take players from Portugal to the ""Portuguese servers"" because that is not in Portugal is in Brasil I have 300 ping in the ""Portuguese server"" I needed to change to the English to play the game with normal ping. Change language to Brasilian and not Portuguese because brasilian is not the same. They speak different and some words are hard to understand for us Portuguese people.",TRUE
2017-02-13 19:23,"Great game,

Pros:
- Great game mechanics.
- Good graphics.
- Awesome fighting.
- Superb Storyline/quests.
- Huge arsenal of Primary, Secondary and melee weapons.
- So many characters to pick from with a fair amount of companions as well.
- A great map setup, being across planets and ships.
- Everything can be accomplished without paying to win (P2W). 

Cons: 
- If you want to P2W (buy stuff with platinum), You wont get the full super awesome experience of this mega cool game.


TL;DR
Everything is great about this game unless, you don't want to ""actually play"" the game.",TRUE
2017-02-13 18:41,This is easily one of the best games I have ever played. Just download it,TRUE
2017-02-13 18:25,I love this game but there is one issue. IT KEEPS UNINSTALLING ITSELF.,TRUE
2017-02-13 17:24,i love this game i have it for pc and ps4,TRUE
2017-02-13 17:11,It is Ok. Sobek is OP with Acid Shells. Kills a room with a single shot. Just needs OP riven mod.,TRUE
2017-02-13 17:00,"In 1972 a crack commando unit was sent to prison by a military court for a crime they didn't commit. These men promptly escaped from a maximum security stockade to the Los Angeles underground. Today, still wanted by the government, they survive as soldiers of fortune. If you have a problem, if no one else can help, and if you can find them, maybe you can hire the A-Team.",TRUE
2017-02-13 16:54,"disgusting intense unfair 300 year grind, spent 100$ atleast on fashion alone

11/10 would restart game and play again",TRUE
2017-02-13 16:50,"Mastery LVL 8 is the stupid fucking test of jumping, never in a map have i had to use that ""skill"". Dumb grind game.",FALSE
2017-02-13 16:34,eh,TRUE
2017-02-13 16:13,asdfaedfaqewrfaqwfawaswfaSfasdafawffazsxfdaswfdawsfdasf,TRUE
2017-02-13 14:48,"you are a space ninja but to get stuff you must grind like crazy
",TRUE
2017-02-13 14:35,"Warframe is a game packed with gore and fast paced action. It's played in third person as a Tenno which in the furture of space travel are known to be ninjas. These assassins have unique skills and movements according to the mods they have installed in their suits and weapons. After playing this game for about 100 hours I realized that even when knowing where to go and what to do you are still expected to be agile and skillful in everything you do in order to complete missions. A game of this caliber is not for the feint of heart. Dismemberments are often and the life of a tenno is sometimes cut short to incoming rockets or shadow assassins. The boss fights make this game quite memorable and hunted. If you were looking to pour in atleast 200$ into some of the packs and checking the trade chat regularly for cheap prices you will get all the end game items in no time. Even though you might have all the end game items does not mean you are prepared for the endless hordes of enemy corpus, grineer and infested.",TRUE
2017-02-13 14:05,The best f2p game i've played. If you like farm.,TRUE
2017-02-13 14:01,Basicly your genji on steroids. You have lots of fun with space jetpacks and the customization is awesome! get this game,TRUE
2017-02-13 9:39,This game is totally badass i would recommend this to everyone!,TRUE
2017-02-13 9:20,1 day download,TRUE
2017-02-13 6:11,"και γαμω
very nice game",TRUE
2017-02-13 5:16,Best comunity 10/10,TRUE
2017-02-13 4:22,"This game is very enjoyable,
and if you look into what the game's studio went through to make this happen
it makes you support and appereciate this game more",TRUE
2017-02-12 22:27,"All in all, a Great game! Frames, weapons, and aesthetics GALORE!
- Could work more on the lore and story, which they have. 
Terrible grind, the kind that you'd fall asleep while repeating missions.
- Awesome gameplay! The combat is so GOOD, that it actually helps with the grind.

I for one, do not regret spending money on this ever.",TRUE
2017-02-12 19:56,i play this game on the ps4 but trying it out on my pc kind not the same,TRUE
2017-02-12 19:50,"i must say this is good.. such great story and grind.. grind.. grind.. grind..
",TRUE
2017-02-12 18:29,imagine a world where everyone can play genji and no one yells at you to switch,TRUE
2017-02-12 13:22,Goood game like playing it on xbox one,TRUE
2017-02-12 12:48,"LOVE IT, IT IS NOW MY SOAL!
",TRUE
2017-02-12 11:27,"I unistalled this game probably like 3 times back then, now i know how this game works. :)",TRUE
2017-02-12 11:16,"Fantastic game. Very addictive and rewarding for completing higher tier events. But, some of the bosses like Vay Hek and Tyl are kind of pussies tbh. Don't feel like bosses just anoying pests.",TRUE
2017-02-12 10:26,"This is an amazing game and i recomend it a lot, but I have not played the dlc",TRUE
2017-02-12 10:09,it is fun,TRUE
2017-02-12 10:02,"I love this game. I know that I don't have as many hours as other people but I just want to point out a few things that I personally enjoy about the game.

Pros:
Great and friendly community
Great custimization
Amazing class selection
Story is deep, but it does take a while for you to unravel it which is a good thing because it builds suspense
You get animals as companions along with Sentinels (drones)
Massive loot drops during Suvival, Defense and Extraction missions

Cons:
If something goes wrong with your DX11 like mine did, your FPS will literally hover around 5 or below so that would require you to delete everything in the games folder and then redownloading it
Some tedious work to get what you need, but it isn't all that bad as long as you can find some joy in farming whether it be with a friend or other players
Voice chat does work, but not everyone uses it in game

Other than the Cons that I listed, I don't really know what else to really say. This game is great and I do highly recommend you at least try it. Put about 20 hours or so and at least get to Mercury to you can begin to unravel the story a little. Take my advice, don't judge the game by the first few planets when things are JUST starting out. Things, as all other games usually, get a lot better once you can make it to Merury/Mars and onward.

So I hope you guys enjoy the game :D",TRUE
2017-02-12 9:17,"It's pretty good, altough sometimes idk what should i do and if you don't have friends like i don't it will be harder to get a party on most of the missions, but on some you can always get a party, i hope you know what i mean",TRUE
2017-02-12 8:15,The game is actually good i like it but to get further either you have to pay money or to grind like monts,TRUE
2017-02-12 5:11,This is a really awesome game and i highly recommend this to players who like a little more action,TRUE
2017-02-12 4:53,The game story and graphics were great,TRUE
2017-02-12 3:58,Farming Simulator: Gore Edition,FALSE
2017-02-12 3:43,"Time killing and a game worth it to play. 
Cool story and co-op system. 
No pay to win aspect unless you want to progress faster than normal. 
All items in the game can be earned through the game, only costemitcs etc. can only be bought.

I would recommend it 10/10",TRUE
2017-02-12 3:18,"In my oponinon best free to play game out there. Doesnt need a super strong PC to play and the game still looks beautifull ,i f you lower the graphics . Game is fun and the space ninja idea is original . Game is updated frequently and they add more waepons and characters (warframes) pretty much every other month. Game has crafting ,farming and grinding system , but if you dont want that you can buy platinum (ingame currency) that you can use to get the items without framing and crafting them . You can get everything in this game without spending a penny :) Solid game and in my opininon too god for a free to play game .",TRUE
2017-02-12 0:35,GAME IS TRASH but i play it anyways,TRUE
2017-02-11 22:46,"It's fine. Worth giving a little try. Would be best played with a group of friends. 

+ Controls and movement generally intuitive and feel good. Space ninjas.
+ Free to play, with a fairly reasonable microtransaction scheme. 
+ Distinct and reasonable visuals and audio.
+ Frequent updates.
-  Gets strongly repetitive and grindy after a while.
-  Poor community integration, hard to develop meaningful social connections (read: clans, groups, etc.)
-  Some content is poorly fleshed out (the Archwing mechanics have been a mess forever)

Play for a week until you get sick of it.",TRUE
2017-02-11 22:25,best game very addictive but eazy to surpass when your addicted,TRUE
2017-02-11 21:54,it can be stealthy or i can be loud just like i like it,TRUE
2017-02-11 21:33,"BOi this game is amazing i reccomend for the following reasons
the game really helps you feel invinsable 
all wepons are not terrible they can be modded which is basically upgrade with card to make them a weapon of mass disctructions meaning the start weps if modded right can be used far into the game and still be good 
many different warframes(classes kinda) too choose fits steath players and more agreesive or support players everyone got a warframe for them
however there are draw back to customize your character you need to pay plat no way to get that unless daily log in or trade but you need to be a more ""experence"" higher  wealth player to get anywhere in trade.
also the inventory systsem really f*cks you up you will find yourself selling weps to make space and the customization i will add is terrible like 3 shades of red blue and green no black or purple the colors really dont get you started anywhere in cuztomization and the grinding sighs but still its a great game",TRUE
2017-02-11 15:45,oml the best game idk why its free looks like it should be worth $60!!!!!!!!,TRUE
2017-02-11 14:08,"Warframe is a great game, it can easly run on low end PCs so you dont need to have a good computer, it has so much to do and i enjoy it alot, it takes a little while to get going but once you got the hang of it, it will be the most fun you have ever had!",TRUE
2017-02-11 13:25,"Fun For A New Type of Game, Gets Annoying Though, Pay To Win...",TRUE
2017-02-11 13:00,"this is the best f2p game ever, just get it, and no, its not p2w even if it seems like it in your first hours of gameplay, you  can actually get everything in the game through playing and trading.
",TRUE
2017-02-11 12:20,You have to work so dam hard to get a gun not fun and i like cannot die its too dam ez,FALSE
2017-02-11 10:22,"Awsome Action game, nice missions and mostly i love Melee combat!!!",TRUE
2017-02-11 10:10,dont need reviews its that good,TRUE
2017-02-11 8:52,"1700+ hours and I still log in everyday. Yes, its says a lot about my life, but it also lets you know this game has a fair bit of content as well! I enjoy it immensely. Download and play it today!",TRUE
2017-02-11 6:52,this game is nice how ever this is so difficult to control secially for beginners,TRUE
2017-02-11 6:47,Yes get it. vere nice game,TRUE
2017-02-11 6:21,"free to play

pay to get good at the game",TRUE
