date,reviews,voted_up
2017-02-02 10:30,"Free Super Smash Bros.	👌

If you like this comment , there will be a chance that in the next days you will get shoked and thus recieve magical pleasure.
Try it! ⚡⚡⚡
",TRUE
2017-02-02 10:16,SUPER SMASH BROS. PC VERSION,TRUE
2017-02-02 8:45,Worst 0.3 hour of my life,FALSE
2017-02-02 6:58,Ridiculously fun and completely f2p. If you enjoy smash bros melee then defo try this out,TRUE
2017-02-02 5:54,"Pretty good game, free to play and almost every legend(hero/champion) is equally good, no pay to win, only pay to get cosmetics and such.",TRUE
2017-02-02 5:16,"ITS AMAZING!

theres is a variety in  gameplay what i love.

GO BRAWLHALLA!!!!!!",TRUE
2017-02-02 1:17,Um......not much to say about it but it's for you if you like SSBB/SSBWii,TRUE
2017-02-01 23:10,"I paid for this game while it was still in it's early stages, and they still want me to spend tons of hours or more money to unlock new characters, that's fucked up.",FALSE
2017-02-01 21:35,"I REALY LOVE THIS GAME BUT THE ONLY THING I WOULD ADD IS THE 3V3 RANKED, IS THE ONLY THING MISSING",TRUE
2017-02-01 21:01,they have new notifications,TRUE
2017-02-01 20:36,It's sooooooooo sh    it,FALSE
2017-02-01 20:05,"Free, off brand Smash bros for the PC with online support, local play, tight controls, and crazy game modes. Hard to go wrong.",TRUE
2017-02-01 19:40,"The gameplay is quite the gameplay if you ask me.

http://steamcommunity.com/sharedfiles/filedetails/?id=712905701 (:^)",TRUE
2017-02-01 16:28,Good fighting really addictive,TRUE
2017-02-01 14:33,"Game is a great fun, controls are easy and visually i just love it. I have just one problem - i've bought all champion bundle for all now and future champions so i don't have a way to spend gold in any way. I need a way to waste my gold for more visually pleasing collectables ;3",TRUE
2017-02-01 12:58,"To Be Fair, i'm not really into 2D games, but this is something diffrent. This game is not saltyer than the sea like some people say...It's really good for a free game that's still in Early Acces, oh yeah did i meantion that it's free? It super fun to play with friends, you can laugh a ton, and you wil find a character you wil like. I found a character that I really liked and i win every wound with it. Do you want to see how fun it really is?
Then click this link to watch a video about it!
https://www.youtube.com/watch?v=EM-lGNqN9yI
",TRUE
2017-02-01 12:51,"Super fun!!!
",TRUE
2017-02-01 12:22,xd,TRUE
2017-02-01 11:28,"It's so stupid. I can't even take anyone out! It makes me soo mad! I'm 12 and this game should be a shooter like call of duty. I need the MLG no-scope montages or else I can't put it onto my 14 million subrscriber youtube channel. I actually joined the seals last week because of it. The game should be easier or else. I can only play for 1 hour a day so if I can't get kills and win games in 1 hour I start getting mad. My mom yells at me after 1 hour. please make game easier for my scrub ass.

#dab #imnotaweaboo",FALSE
2017-02-01 7:03,"good fighting game, the controlls are good, the character designs are nice... but all character models have the exact same skeleton, i think they should make characters with other looks instead of all being human-shaped. but still good game",TRUE
2017-02-01 2:55,Best Game Ever Nothing Can Fight This Game :D,TRUE
2017-02-01 0:46,"Legit fun. Grindy only if you're not willing to cough up the $20 for all the heroes. Even then, the rotation is forgiving and even for a new player such as myself, I managed to get a few wins in free for all. Winning doesn't make much of difference unless you're playing ranked. 


Each character has 2 weapons and an assortment of skills based on their weapon. Do note that the weapons have to be picked up in the match, BUT these weapons are plentiful. Although some skills seem to be static (IE if you have a spear and you up heavy attack in the air you'll always do a little helicopter spin and jump up more, if you're unarmed you all use the same basic and heavy attack.) none of the characters I played were boring and I would say at least 4/5 of them had skills that made me go ""oooo coool!!"" 


If you like Super Smash Bros you'll enjoy this game. I highly reccomend using a controller if you want to play seriously. :)



Very high potential.",TRUE
2017-02-01 0:11,Fingers breaker Simulator 2016. Good game.,TRUE
2017-01-31 21:38,PERFECT IN EVERY WAY 10/10,TRUE
2017-01-31 20:45,good,TRUE
2017-01-31 18:44,"+Is a good party game
+As much as i hate to admit,you can have alot of fun in it
+Free

-How to win in this game?Spam like an autistick prick and you will surely win,because thats all you need to win in competitive matches
-Community is terrible,either youre a noob or youre a spammer,nothing between
-Unbalanced legends and weapons
-Misserable hit and damage system,you can hit a guy as many times as you wish and his health will be yellow,you get hit 2-3 times and your health is red,you stand inside eachother,but only he is capable to hit you,even if you have the same weapon
-Set speed stance and youre ready to go with legends like Hattori or Asuri,most of the times the people against you will see you teleporting
-So much salt i no longer need to buy it

Its hard to really not recommend this game or recommend,its a good game yet bad game,kind of a love/hate relationship,ill give it a ""would recommend"" just because i simply play it to this day",TRUE
2017-01-31 18:16,"Amazing game, the lag on the servers makes it nearly unplayable in its current state though. the controls feel really tight and fights can become tense, while you strategize against your opponent. due to current network issues it's annoying to play online at best and extremely frustrating at worst as at points I appeared far off stage in an unrecoverable.",FALSE
2017-01-31 17:19,"i like this game
i excited",TRUE
2017-01-31 16:18,"Dank



",TRUE
2017-01-31 14:08,This is an extremely great game. I just can never seem to find a match where I actually have a chance :(,TRUE
2017-01-31 13:46,good game,TRUE
2017-01-31 12:53,not fun hard to beat someone but the Graphic is great,FALSE
2017-01-31 11:39,1,TRUE
2017-01-31 10:01,I Love This Game,TRUE
2017-01-31 9:28,this game is not good cause it always puts you up against better people than you and when youre about to win the game says nope and then you die for no reason,FALSE
2017-01-31 9:03,goooooooooooooooooooooooood game,TRUE
2017-01-31 9:01,"I found this game for me and a friend, fell in love with it, and played for a while. it's a free game, no pay walls. hating on a game because the ranking system isnt good is basically hating on any game with a ranking system. look, competitive is a salty sea, but it is still an amazing game to play. dont like facing others but still want to get characters and play the game? well, the bot matches give experience!! Take advantage of this amazing game while there is still a chance, because with all free to play games, they will die eventually
",TRUE
2017-01-31 6:56,Goooooood gameeee!,TRUE
2017-01-31 2:59,Its a fun game free game. More fun with friends.,TRUE
2017-01-31 2:35,"Brawalhalla is a good game, however there is a reason i don't play ranked anymore, because its repetitive and gets boring fast with people spamming and salty people or just they are a too high rank to be fighting such as a gold one im fighting high plats if i played ranked, with just under 300 hours on this game its a fun game to play if you have spare time.",TRUE
2017-01-30 22:10,"Love this game, but the lag issues are next level. It's a great local couch brawl game. But good luck online, my god! It's unbelievable. There is also a ridiculous amount of controller latency that gets very very annoying (good luck dodging with a controller!)",TRUE
2017-01-30 22:08,fun game to play to pass time.,TRUE
2017-01-30 21:56,good game to play when you can't affort SSB,TRUE
2017-01-30 21:32,final destination no items lets go,TRUE
2017-01-30 21:18,"I am no fan of fighting games, but this one takes the cake.",TRUE
2017-01-30 20:19,yas,TRUE
2017-01-30 20:13,"First of all in the ranked system you cant rank up it keeps you at sliver or bronze and makes you lose to tons of unskilled players and it makes zero sense. Also when your getting good it kicks you out of the game for no reason causing you to lose elo, And also i wound't recommend the game because tcan be pretty laggy at times cheap and when you lose one ranked match it lowers your rank and then when you win a match it doesnt even rank you back up. Once it also disabled my controls which costed me the game. Lastly i wouldn't recommend this game its buggy and over all annoying good thing it's free to play because i wouldn't buy this game with my money.",FALSE
2017-01-30 20:07,Nice graphic! Fun to play fast games at lunch with coworkers!,TRUE
2017-01-30 18:50,"Good game, Hard to earn money for new heroes. Basic game is easy the deeper you go in the more intricate it gets.",TRUE
2017-01-30 15:59,"I really hate giving a game a negative review, but there's nothing else I could say about it. If I could give a mixed review, I would.

Characters (or ""Legends"") are very unbalanced and this game is basically pay-to-win. This is basically what you'd expect to get from a game that's free to play.

I give games a chance before criticizing them, and this game I've given way to many chances. Brawlhalla is like every other fighting platformer, there's nothing that special about it. The only thing that's special is that it's free. This game takes no skill to play, and the noobiest player could win just by spamming a few buttons with an over powered character. 

This game is fun for the first few times that you play it, but after a while you start to notice how bland it is and how it takes zero skill to win a match. It's also more fun with friends, but still not worth the trouble.

Although Brawlhalla tries to be a free-to-play game with micro transactions, it is a platformer button-masher at most.",FALSE
2017-01-30 15:05,"Every character has the same moveset. Guns have less range than spears.  Complete copy/paste for every character. Fighting is really boring. Customization sucks. 

But it is free and controls well with XBox controller.",FALSE
2017-01-30 15:00,Kicks ass 10/10,TRUE
2017-01-30 14:59,This game is not good if you're looking to become skilled and spend a lot of time to get good. This game you can just spam the same keys over and over again and win any match. It is not actually skill based at all unless you are very high ranked. Ranked play is the same spammy characters that can spam a bunch of power attacks and the axe weapon is completely overpowered.,FALSE
2017-01-30 14:52,Drecksspiel,FALSE
2017-01-30 13:32,this is Really good but difficalt SO GET IT ITS ADDICKTING,TRUE
2017-01-30 11:02,"This is a very fun game, the punches, the moves all feels okay for me...
free for all non competitive match or ranked competitive.

new characters added regularly, it's free, and u can unlock all characters without any penny...
and some in game objects like weapons or attires is obtainable sometimes without using any money.

but still I can't say anything good about the community though, yes, it's quite toxic. 
full of little boys and girls maybe. but I can ignore them, the chat is not a big part of the game anyway.",TRUE
2017-01-30 10:34,shit game in gerenal. DONT PLAY!!!,FALSE
2017-01-30 10:34,"One of the most cancerous games out there so far my reasons being:

Overpowered characters
The hit registry system is fucking atrochious (You hear the audio queue of you hitting them but the hit does not register.)
Matchmaking is awful
And just the weapon lance.",FALSE
2017-01-30 10:17,"This game is amazing and the mechanics are wonderful, but the game could be better if you were able to buy skins without using real money",TRUE
2017-01-30 10:03,"This sort of game where you can be a common player and just grab yourself some fun, or you can enhance your skills and be the hardcore guy. And it's free, all you need is a 450.000$ microsoft gamecontroller.",TRUE
2017-01-30 8:04,best game ever,TRUE
2017-01-30 7:47,10/10 ign,TRUE
2017-01-30 7:41,"I mean, Its the not my favorite game but its definitely in my top ten.
This game brings my back to my old days playing super smash bros.",TRUE
2017-01-30 4:18,Yeh its pretty good,TRUE
2017-01-29 17:38,Eh its hard to learn the controls other than that its pretty good,TRUE
2017-01-29 16:06,"1. Installs Brawlhalla;
2. Haves fun;
3. Plays ranked;
4. Wastes time he could have had wasted with family, friends and girlfriend playing ranked mode;
5. Becomes aware that Val is unbalanced as fuck;
6. Does not play Val to not feel disgusted with himself;
7. Tries to main other champs;
8. Realizes that Val is counter to all the fuckin rooster of champions existing and future on this game;
9. Tries to counter Val whith tanky ass champs;
10. Gets raped by Val again;
11. Gets Vietname flashbacks;
12. Unninstalls Brawlhalla;
",FALSE
2017-01-29 14:42,Peasant's Super Smash,TRUE
2017-01-29 14:31,"Fun for the first 10 hours or so. Then it just gets repetetive and boring, but hey, 10 hours for a free to play game is not bad.",TRUE
2017-01-29 12:47,"Yeah pretty cool game u know. I broke 3 monitors, a few bricks walls and a dank PC. If you have rage issues on videogames, this game's 4 u",TRUE
2017-01-29 12:44,Good game :D,TRUE
2017-01-29 11:18,fuck,FALSE
2017-01-29 11:08,Constant teleporting and servers are absolute garbage. Not a single fix for it. Play every other online game under the sun just fine. I'm sure it's just me though.,FALSE
2017-01-29 10:07,Awesome game you just wanna keep getting better and also it is free to play and you can buy only skins so it is NOT pay to win. It is just about the skill you have and it does not take long to play so you can just have it as a quick game when bored.,TRUE
2017-01-29 10:00,pay to win,FALSE
2017-01-29 8:52,Dobra hra,TRUE
2017-01-29 8:12,Really nice game + it's free and NOT a pay 2 win like all the other free games on steam. Nice graffix and i love the leveling system. 10/9 it also has nice steam controller support.,TRUE
2017-01-29 7:58,"Blegh, I kill u...",FALSE
2017-01-29 7:43,Kool game,TRUE
2017-01-29 7:37,"Not gonna say I was good at this game - (I wasn't) but the game was decent, can't really complain :P",TRUE
2017-01-29 7:25,"This game is awesome. There are a couple flaws that could be fixed. The community could be a bit better and there are some snnoying spammers, but if you have friends unlike a lot of people leaving negative reviwes in the comments you can just make a private server and have a good time. there are also different gamemodes that you can try besides just the normal - knocking everyone out of the arena - that can allow you to have a bit more variety. You can also learn some sick combos and strings that are really sastifying if you can pull them off correctly, but overall definety worth - FREE",TRUE
2017-01-29 6:33,"I love sayin' ""Cacad"" word, when my friends lose the game. 10/10",TRUE
2017-01-29 6:31,rally nice but can you put a online touurnament option? that would be awesome,TRUE
2017-01-29 5:54,Very nice game to kill some time with friends,TRUE
2017-01-29 5:23,"Fun fighting game. I just love indies. If you do too, try it out!",TRUE
2017-01-29 1:25,its a very noice,TRUE
2017-01-29 1:10,I'm ashamed to have 20 hours in this game. I mean it's fun... but it's brawlhalla... never again,TRUE
2017-01-28 21:30,"Its a cool game, but I would like more depth
Still cool though to play with amigos

",TRUE
2017-01-28 20:54,"Si eres amante de los juegos al estilo Super Smash, este juego te vendria bien!, una jugabilidad un poco repetitiva, pero aun asi sigue actualizando con mas armas y personajes, modos de juego entre otras cosas, en lo personal ''Ballhalla'' creo que fue el modo de juego que me hizo jugar mucho este titulo, es super divertido, mas si juegas con amigos! Lo recomiendo de verdad, ademas de que ocupa poco espacio y no se necesitan muchos recursos ademas es GRATIS! Al juego le doy un 8.5/10",TRUE
2017-01-28 20:01,Really loved the in-game interface. It allows new players to easily navigate through the game.,TRUE
2017-01-28 19:39,"Good, gun, free",TRUE
2017-01-28 18:39,"Awesome game! Have played it for awhile, and i gotta say, probaby the funnest fighting game i have played. I recommend playing with friends.",TRUE
2017-01-28 18:27,if you're mentality can take all the rage inside you from creating a big hole in your screen you may play. I am really trying to not swear right now.,TRUE
2017-01-28 18:17,hi i like game 100000000/10 IGN rating,TRUE
2017-01-28 17:54,"Cheaper to get Smash Brothers than this. Combat isn't skillful, just smashing buttons. All the characters feel the same. Animation is horrible, bodyparts break away from the main torso. Looks and feels like a cheap flash game. Just find other games that are better.",FALSE
2017-01-28 17:21,its horrible would not reccomend because my friend forced me to and now im sad because of this,FALSE
2017-01-28 15:33,"Brawlhalla is a great 2D platform game that I recommend playing with friends as you can create your own private custom lobby or even play competitively in a ranked 2 v 2. It offers a variety of game options for online matchmaking as well, such as a four ([b]4[/b]) player free-for-all, public custom lobbies, and three ([b]3[/b]) types of 1 v 1 games. As for the characters of the game, there are currently 29 uniqe characters with their own speacial abilities to make for a fun experience. Over all, I'd highly recommend playing Brawlhalla.",TRUE
2017-01-28 15:18,"really fun... I don't know what to say more,, it's really fun, you'll have a great time",TRUE
2017-01-28 15:01,just play it,TRUE
2017-01-28 12:28,"Brawlhalla is an online interactive multiplayer fighter very much similar to the Super Smash Series. The developers offer a great and easy to use interface with the functionality to play with mouse, keyboard or controller.  Content and Graphics are fluid with minimal requirments to still reach your 60 fps goal.",TRUE
2017-01-28 12:23,Legalzinho mais enjoa,TRUE
2017-01-28 12:05,"wtf is this..??!

-P2W..
-Bad style
-everyone fucking 1 shot kills me and i dont?!
-just shit..",FALSE
2017-01-28 11:11,"fun minecraft minigame, its like a another game. shuld rename it to super smash bros dud",TRUE
2017-01-28 11:02,i like this game,TRUE
2017-01-28 10:16,Stole my life. Lots of fun. Don't mind the idiots playing it.,TRUE
2017-01-28 9:44,good game,TRUE
2017-01-28 9:36,"Mi stavo annoiando quindi ho detto: ""Perchè non andiamo a vedere quali perle videoludiche può offrirmi Steam""
Girando casualmente nella lista dei free to play (mi faccio ancora schifo) scorgo in fondo un titolo: ""BRAWLHALLA"". Il banner mi intrigava, le recensioni erano positive e mi ricordava Super Smash Bros. (e Dio solo sa quanto mi piaccia Super Smash Bros.), quindi l'ho scaricato e dopo averci speso più 50 ore, e aver aperto il culo a tutta la mia lista amici, posso finalmente dire che BRAWLHALLA

*Rullo di Tamburi*

E' un po' un mezzo aborto

Non è una ciofeca totale, diciamo la verità, la grafica è colorata e simpatica e, tutto sommato, diverte.
Quella che mi fanno arrabbiare sono tante piccole cose che rendono il gameplay squilibrato e irritante.

Partiamo dal primo punto: ""LE ARMI""
--------------------------------------

Ogni personaggio ha 2 armi che può raccogliere durante il match una melee, che può essere una spada, una lancia e una
scopa gigante mettallica che, come mi piace chimarla: ""LA NIMBUS 3000"", quest'ultima a volte fastidioso in quanto può prendere tutto il campo con una sola mossa impedendo così che l'avversario possa ritornare in campo e, se contiamo anche il danno sproporzionato, impedendone anche la vittoria.

Ma per lo meno è molto lenta e gli altri attacchi non sono così potenti.

L'arma di cui mi lamento sono quei fottutissimi pugni!

Non i pugni iniziali che hai senza prendere armi che sono del tutto inutili (io li uso contro gli avversari che hanno pochissima vita, solo per dimostrargli che anche senza armi sono meglio di loro) parlo dei guantoni della Cosa (io e i nomi siamo una cosa sola, non so neanche quelli di Super Mario Bros.).

QUEI GUANTONI LI ODIO CON TUTTO ME STESSO, ti possono fare prese infinite, ti butterranno sempre fuori dal campo, non li puoi schivare, le hitbox sono fatte da un ubriaco, e, questa è un consiglio, se mai qualcuno volesse sfidarmi a BRAWLHALLA e quel qualcuno usa un certo tipo di arma che inizia per P e finisce per UGNI SUPER POTENTI DEL CRISTO IN CROCE, questo QUALCUNO è pregato di disinstallare BRAWLHALLA e fare qualcosa di più costruttivo (come per esempio cercare di far smettere gli altri di usare quei maledettissimi pugni).
--------------------------------------

Secondo punto: ""LE MAPPE""
--------------------------------------

Sono tutte uguali.
Veramente, se non fosse per le texure usate sarebbero identiche.
Niente mappe fantasiose all Smash Bros. dove l'attivazione di qualche evento potrebbe cambiare le sorti del match, no, mappe BLANDE, tutte uguali, l'unica cosa minimamente intrigante è che alcune mappe hanno qualche piattaforma mobile messe seguendo speciali regole di Level Design dette: AD CAZZUM.

Senza contare il fatto che tutte le mappe hanno la peculiarità di essere scentrate.
Vuol dire che in alcune mappe il bordo destro è più corto del sinistro e quello in alto è talmente alto che l'avversaio è morto di vecchiaia aspettando il mio rientro dalla stratosfera
--------------------------------------

Terzo e ultimo punto: ""TUTTO IL RESTO""
--------------------------------------

Ci sono un sacco di altre piccole cose che mi seccano, quindi per il vostro piacere da lettori e il mio piacere da bravo recensore a cui non piace niente, ecco a voi un fantastico elenco puntato:

-I personaggi sono tutti uguali cambiano solo le armi, che palle;
-Gli oggetti nelle ranked, ottimo direi;
-Le armi che spawnano a caso, meno male che puntavano a renderlo competitivo;
-Il salto è talmente squilibrato che ti permette di uscire dai bordi dello schermo e non di poco, quindi, uno usa la
tattica del pidocchio e saltella in giro senza farsi mai colpire, come metanight e ricordiamo tutti come metanight
fosse equilibrato;
-La shivata è una presa in giro, ci sono alcuni attacchi, un bel po' direi, che prendono tutto il campo di battaglia e la schivata
non funziona a meno che tu non la faccia al pelo dell'animazione avversaria;
-L'attacco speciale verso il basso della lancia ha una gittata enorme, non bisogna avere abilità e strategia per farlo, tanto nessuno
può avvicinarsi;
-Uno ti può aspettare al bordo, questo gli regala un'attacco gratis e, se è un demente e non riesce a colpirti, non andrai neanche
tanto lontano e quindi un colpo te lo da di certo;
-Il lupo di Ember è un errore, prende dappertutto e fa male, e io gioco solo Ember;
-Il Minotauro è squilibrato, punto, chi la pensa diversamente è Gay; (E anche oggi ho fatto la mia battuta gay)
-Le ranked in 2 sono un errore, perchè mai uno dovrebbe poter colpire il proprio compagno di squadra, non è evitabile, le mappe sono piccole e ci stanno
4 giocatori che si prendono a botte, è un casino;
-Alcune mappe, oltre ad essere terrificanti, sono ancora peggio, visto che alcune vie di morte sono bloccate o comunque difficili;
-Se sei in aria l'avversario può attaccarti senza che tu abbia la possibilità di difenderti, a meno che tu non abbia la precisione di un chirurgo
e l'avversario stia esattamente sotto di te o tu abbia la lancia, l'unica tattica è schivare o attaccare verso l'alto ma ciò posticipa solo l'inevitabile;
-Se sei sotto la mappa e stai raggiungendo il bordo, uno ti può fare un'attacco verso il basso e ucciderti sul colpo, se solo ci fosse la possibilità di appendersi
per ritornare sul campo di battaglia e fare una sfida equilibrata...;
-Uno non può continuare a spammare la solita mossa e passarla liscia, se una mossa prende da lontano, ci potrebbe anche stare però, come su Super Smash Bros., se
continuo ad usarla dovrebbe perdere di potenza in modo tale da constriggere l'avversario a usare altre mosse, visto che continuare a usare la solita mossa op
potrebbe portare alla sconfitta;
-Le partite a punti sono un oltraggio ad ogni senso del pudore, se si è in 2 d'accordo, ci sta, ma se si è in 3 o più, uno può fare il parassita: lasciare che i 2 più forti 
si menino poi, quando qualcuno ha poca vita, entrare in campo e dargli l'ultimo colpettino e rubare la kill, ripetere per vincere;
-I personaggi sono trasparenti, se sono essattamente su qualcuno(intendo dire esattamente dove sta l'avversario) questo mancherà il colpo, sembra stupido ma è fastidiosissimo
e l'avversario può usare questo bug per colpirti e vincere. E non venitemi a dire che è una strategia, il gioco è una caciarata (casino, per i più fini tra di voi) si capisce poco, a meno che tu non
sia in grado di rallentare il tempo, ti verrà solo di culo
--------------------------------------

Il mio voto è ovviamente NEGATIVO ma continuerò a tenerlo installato perchè sono sicuro che metteranno a posto tutti i problemi e non contnueranno ad aggiungere nuovi personaggi che nessuno a chiesto e che sono uguali ad altri che hanno fatto uscire prima (VERO?????)

P.S. Un altra cosa per cui mi lamento è che sono troppo bravo a questo gioco, ho aperto il culo a tutti i miei amici e nessuno vuole più giocare con me...

non ho più amici

...",FALSE
2017-01-28 8:57,Best game ever,TRUE
2017-01-28 8:45,"THIS GAME IS THE WORST THING ANY DEVELOPER HAS CREATED. I RATHER EAT DOOG POOP THAT HAS DRIED UP IN THE SUN AND WAS PEE'ED ON BY A GERMAN SHEPERD CARRING AN INFANT ON ITS BACK. I FEEL LIKE KILLING MY SELF DUE TO THIS GAME. I ACTUALLY LOST 10 YEAR OF MY LIFE BY LOOKING AT THE MENU SCREEN FOR 1 MINUTE. I AM NOW OLDER THAN ALL MY COUSINS BUT NOT MY DAD CAUSE HE IS OLDER THAN ME BY MORE THAN TEN YEARS. SO I AM REALLY UN HAPPY WOTH MY EXPERIENCE PLAYING THIS GAME SO I GOT A REFUND. THERE ARE TOO MNY CILDREN ON THIS PLANT SO WHY DO I HEEP BREEATHNING!? 
GABVEN MISSED HIS SHOT ON THIS ONE. ID RATER JUMP OFF A LIVE PLANE ON FIRE WITHOUT A PARACHUTE IN SHARK INFESTED WATERS. REALLY YOU CAN DO MUCH BETTER. SHOOT YOURSELF IF YOU DECIDE I GOT NOTHING AGAINST YOU. ITS JUST YOU ARE WAISTING GAME SPACE ON STTEAM AND EXTENDING THE GAME SEACH COUNT IN THE LETTER P FOR THIS GAME. MY UNCLE DIED FOR CANCER WHEN I WAS 5 SO THAT MAKE 3 PEOPLE LEFT IN MY FAMILY, ME , MY DAD AN MY PREGNANT SISTER (WHO BY THE WAY IS ONLY 6) MI MAM DDED CAUSE THIS GAME SO BAD. ID RATHED KILLMYSELF AND LEND MY SOULD TO THE DEVIL THAT PLAY 1 MINUTE MORE OF THIS GAME. i LIVE IN HELL AND PAIN NOW. NOTHIND WYLL CURE THIAS MYSERY. I WENT TO THE DENTISTS AND HE SAID I HAVE SEVERE AIDS SO HE GIVES ME 1 HOUR TO LIVE ON THE MAGNET SCALE TO ♥♥♥♥ THIS GAME! I HATE IT 0/10 I SUGGEST YOU DO NOT BUY THIS. I AM GOING TO CALL THE POLICE AND INFORM THEM YOU HAVE CROSSED THE LINE ON THIS ONE. STEALING MY MONEY FOR THE LAST TIME. MY FRIEND/GAY AS HELL PERSON ANONYMOUS HAS DECIDED THAT HE WAS NOT INTERESTED IN THHIS GAME SO I GOT A BAD GIFT FROM YOU. ANYONE WHO PLAYS THIS IS A ♥♥♥♥♥♥ POOPY POOP HEAD WOW. SRSLY ANY ONE WHO TOOK THAT FOR GRANTED WELL IM SORRY... NOT I ♥♥♥♥AN H8T U SO YEAQ U NO MATTER THE WORLD IS A DARK PLACE AND THIS CAME IS THE CAUSE OF THAT DARKNESS IN THE WORLD NOT THE DARK SIDEOF THE MOON ALBUM B BUT THE GAME! JESUS CRIST THEY SHOULD VAC BAN ALL THE DEVS WHO MADE THIS CREATION POSSIBLE THINKING ABOUT HOW SOME GAME DEVS ARE SOO STUPID HURT MY LUNGS I CAN BREATH ANY MORE BECAUSE OF THIS CAME. THERES NO MORE WORSTS MAME ON THE PLANTE THAN THIN PLEASE WE NEED GABEN TO BE CURED. IT CANT GET WORST THAN THIS!YOU BEAD BANK ROBBERS. EAT SOME MORE ♥♥♥♥♥♥ YOU WANK CAUSE YOU ARE A FAGOT AND A GAY AND A WOMMAN WITHOUT AND BOOBS. YEA COME AT ME BRO. I COULD MAKE A GAME TEN TIMES BETTER THAN THIS IF IT WERE A 10/10 GAM THEN I WOULD BE EVEN MORE ABLE TO DO IT THAT I COULD BEFOR IT BECAME. SCREW YOU. FAKIN REVIEWS TAKE 5 MINS OF PLAY TIME SO BASICALLY 5 MINS OF FAKING ARROUND FIGURING HOW A GAME WORKS.",FALSE
2017-01-28 8:31,Funny arcade game had much fun playing with friends and trying to win some games! 9.5/10 would play again BTW u dont need hands to play ive played with my head and it worked preety well!!!!!!!!!!,TRUE
2017-01-28 6:44,there are not enough lives,FALSE
2017-01-28 6:36,jilik,FALSE
2017-01-28 6:34,It's supersmash. But free. And it's also addicting,TRUE
2017-01-28 5:04,good game worth a try its free,TRUE
2017-01-28 4:36,"E pe bines jocul 
",TRUE
2017-01-28 2:06,An awesome game my friends had fun playing with me we were bored until we found the perfect game to play multiplayer awesome!!!,TRUE
2017-01-28 2:03,"great game, very fun and addicting, would recommend",TRUE
2017-01-28 0:42,"When you see all the reviews calling this ""Salthalla"" or ""Brawlsalta"" they arent joking this is the most cancerous game ive played, my first game in this game i beat a dude and he called me a ""Fucking cuck."" ive never been so confused since my spelling test in first grade. This game will soil the heart of the nicest person in the fucking universe, this game would make MLK and Ghandi wanna fucking choke some people for shits and giggles. This game is good but the community is so fucking bad it hurts. If you lose a really close game the other dude will say ""ez"" if you win a close game the other dude will say ""lucky"" or ""hacks"" or ""laggy bitch nigga""  10/10 tho",TRUE
2017-01-27 23:36,"dis game is gud
",TRUE
2017-01-27 22:47,"This game plays alot like a Super Smash Brothers game, but does enough different to justify existing. The combat system is a bit simpler with each character having only 3 specials instead of 4 and all the characters sharing from a weapon pool of about 10 or so weapons and you have to pick up a weapon in the area at the start, each time you die or if you take enough of a beating to drop it.

The main draw for me other than gameplay is the quirky cast of warriors each with a unique backstory, although they pull from common archetypes and stereotypes each legend has their own personality and reading all the backstories can be fun in it's own right.

Why are Cowgirl, a Viking, an alien invador, a Jungle Queen, a Knight, etc etc, warriors from different time periods all fighting? Simple they died and Vahalla is the afterlife in this universe or maybe multiverse, but the premise is fun and novel and I enjoy it. A dragon, a minotaur, an Archer with katars, a samurai, a ninja, a monster hunter.......

Verdict: It is a fun game with good gameplay, presentation and lots of personality and it is free to play, though not paying will limit your legend choices weekly you can unlock them all eventually. 90 hours and I've unlocked about a third, but 20 buck isnt a lot for a game either so take your pick.

Warning: This game is so fun you may never put it down, play at your own risk of having too much fun.",TRUE
2017-01-27 21:26,e,TRUE
2017-01-27 20:53,dumpster,FALSE
2017-01-27 20:47,This os my 3rd keyboard... This pretty is pretty much the game.,TRUE
2017-01-27 20:15,Addicting.,TRUE
2017-01-27 19:41,"lmao ignore the negative reviews. They are just salty at getting rekt by actual good players. This game is pretty balanced and fair. You can punish ""spamming"" too. Players just don't realize this so they blame the game. This is a fun game to play with friends.",TRUE
2017-01-27 19:40,"Despite the negative review, I'll be playing this on and off to see how it develops. Right now it has some glaring problems that mainly revolve around variety. Base movesets are all identical. What character variety there is comes from the weapons that they're assigned - and many of the moves performed with those are shared, as well. The end result is that not a single character in the roster has any kind of mechanic that they can really call their own.
This also applies to the character artstyle - dentical proportions and an abundance of Dreamworks-style smirk, along with copy-pasted movesets combine to rob the characters of any real kind of personality. It doesn't help that they have a very amateurish Newgrounds feel to their appearance.",FALSE
